;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
211;23.096.837/0001-81;23.096.837/0001-81 - SISTEMA DE BENEFICIENCIA DOS SERV PUBL MUN LAGOA FORMOS;209;6961027.2700000005;33306.35057416268
212;23.114.911/0001-45;23.114.911/0001-45 - CONSELHO DE DESENVOLV COMUNIT MATA BURROS DOS MAFALDAS;1;10000.0;10000.0
213;23.114.937/0001-93;23.114.937/0001-93 - ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS;13;377189.06;29014.543076923077
214;23.201.884/0001-48;23.201.884/0001-48 - LEANDRO MARTINS DO AMARAL 07822586629;40;43289.64;1082.241
215;23.338.502/0001-22;23.338.502/0001-22 - CASA DE PECAS SAO DOMINGOS LTDA;1;0.0;0.0
216;23.338.502/0004-75;23.338.502/0004-75 - CASA DE PECAS SAO DOMINGOS LTDA;1;6115.99;6115.99
217;23.343.296/0001-49;23.343.296/0001-49 - ASSOC DE PROT A MATERN INFANCIA VELHICE PATOS DE MINAS;2;43000.0;21500.0
218;23.352.842/0001-08;23.352.842/0001-08 - TORNEAMENTOS PATOS DE MINAS LTDA;1;6250.0;6250.0
219;23.407.794/0001-08;23.407.794/0001-08 - ISRAEL E ISRAEL LTDA;49;139816.91;2853.406326530612
220;23.426.176/0002-96;23.426.176/0002-96 - RMA PECAS E SERVICOS PARA MAQUINAS E VEICULOS LTDA;31;666619.33;21503.84935483871
221;23.484.444/0001-45;23.484.444/0001-45 - 3F LTDA;1;2997.0;2997.0
222;23.650.079/0001-00;23.650.079/0001-00 - ALENCASSIO GERALDO DE ALMEIDA 00421635606;1;5000.0;5000.0
223;23.655.349/0001-67;23.655.349/0001-67 - PUMA MAQUINAS LTDA;1;0.0;0.0
224;234b9634e87879a0d5be54f3af0ea221ef18f116d374e7e52ff9452800320eb8;***.008.996-** - EDER MARTINS ROSA;12;32326.89;2693.9075
225;24.965.026/0001-32;24.965.026/0001-32 - LIVRARIA, PAPELARIA E BRINQUEDOS MONTES CLAROS LTDA;1;0.0;0.0
226;25.060.610/0001-01;25.060.610/0001-01 - URIAS FOGOS E CACHACAS LTDA;4;1410.0;352.5
227;25.119.477/0001-11;25.119.477/0001-11 - I P DE SOUZA SAUDE AMBIENTAL LTDA;4;2060.6;515.15
228;25.257.853/0001-34;25.257.853/0001-34 - ANDREINA MARIA TOME DA SILVA 01157823114;2;12000.0;6000.0
229;25.387.671/0004-20;25.387.671/0004-20 - COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIAO LTDA;2;7580.0;3790.0
230;25.815.259/0001-11;25.815.259/0001-11 - TURBOPATOS LTDA;46;56872.91;1236.3676086956523
231;25.895.533/0002-90;25.895.533/0002-90 - AUTO DIESEL SAO CRISTOVAO LTDA;91;508162.14999999997;5584.19945054945
232;259634cb0a22bcf8971f9856cf920c79bcf4881a933b19398b3fdac80c065eb3;***.782.486-** - CLAUDIA AURORA SOARES;3;975.0;325.0
233;26.110.916/0001-98;26.110.916/0001-98 - CASA DO ESTUDANTE PAPELARIA E LIVRARIA LTDA;4;672.0;168.0
234;26.159.640/0001-32;26.159.640/0001-32 - HIDROPATOS LTDA;2;515.0;257.5
235;26.176.661/0001-66;26.176.661/0001-66 - BRUNA ALVES DE SOUZA;2;24519.2;12259.6
236;26.294.192/0001-80;26.294.192/0001-80 - F V P COELHO;4;3365.78;841.445
237;26.298.204/0001-44;26.298.204/0001-44 - PULMONAR COMERCIO DE EQUIPAMENTOS BIOMEDICOS LTDA;1;9600.0;9600.0
238;26.332.999/0001-60;26.332.999/0001-60 - COMERCIAL LIMOEIRA LTDA;6;3465.0;577.5
239;26.354.399/0001-00;26.354.399/0001-00 - MADEIREIRA PAIXAO LTDA;10;86180.07;8618.007000000001
240;26.368.565/0001-10;26.368.565/0001-10 - G S COSTA CONSTRUTORA LTDA;1;144165.8;144165.8
241;26.525.513/0001-00;26.525.513/0001-00 - TURVOMED DISTRIBUIDORA E SERVICOS EIRELI;1;260.0;260.0
242;26.729.755/0001-15;26.729.755/0001-15 - FORTE SINAL EQUIPAMENTOS LTDA;1;1960.0;1960.0
243;26.808.324/0001-44;26.808.324/0001-44 - ALESSANDRO DE SOUZA FERREIRA 05274736696;32;49739.02;1554.344375
244;27.054.061/0001-98;27.054.061/0001-98 - LUDMILA APARECIDA DE SOUZA;5;57561.1;11512.22
245;27.193.666/0001-60;27.193.666/0001-60 - VENDOR - INFORMATICA, IMPORTACAO, INDUSTRIA, COMERCIO, RECAR;1;8034.4;8034.4
246;27.274.178/0001-87;27.274.178/0001-87 - TJ COMERCIO DE PRODUTOS EIRELI;1;8198.0;8198.0
247;27.340.141/0001-00;27.340.141/0001-00 - WILLIAN EUSTAQUIO DOS SANTOS 05192703638;2;2599.68;1299.84
248;27.359.089/0001-33;27.359.089/0001-33 - MACHADO DIESEL LTDA;3;9531.0;3177.0
249;27.406.328/0001-69;27.406.328/0001-69 - JOHN WESLEY OLAVO RODRIGUES 10389700673;2;6900.0;3450.0
250;27.409.741/0001-87;27.409.741/0001-87 - KAMILA MARQUES FARIA 08953897629 LIMITADA;2;42875.0;21437.5
251;27.583.394/0001-04;27.583.394/0001-04 - EQUIPAMENTOS DE PREVENCAO CONTRA INCENDIO EXTINTEC LTDA;2;1295.0;647.5
252;27.585.782/0001-24;27.585.782/0001-24 - ARAUJO & AMORIM PET SHOP LTDA;8;81450.22;10181.2775
253;27.602.134/0001-39;27.602.134/0001-39 - HEALTH SANTA LUZIA EIRELI;5;18540.0;3708.0
254;276f5f87e14e71d11205d69af42e86cf6e331d34a20396a4ae2e1e4bdbf53808;***.920.866-** - LENI MAGALHAES;1;1089.0;1089.0
255;28.097.727/0001-58;28.097.727/0001-58 - DFS IMPRESSAO GRAFICA EIRELI;1;5159.2;5159.2
256;28.455.305/0001-07;28.455.305/0001-07 - ISABELLA FERREIRA REGONATO 42010385802;3;12000.0;4000.0
257;28.591.670/0001-49;28.591.670/0001-49 - VETSUL COMERCIO DE MEDICAMENTOS EIRELI;1;125.4;125.4
258;28.694.741/0001-39;28.694.741/0001-39 - GRANDES MARCAS DISTRIBUICAO EIRELI;3;17795.4;5931.8
259;28.732.430/0001-17;28.732.430/0001-17 - CLAUDINEI TONIETTI;1;10236.0;10236.0
260;28.826.530/0001-02;28.826.530/0001-02 - PRIME CONSULTORIA E EDUCACAO A DISTANCIA LTDA;2;60490.0;30245.0
261;28.837.333/0001-99;28.837.333/0001-99 - MAYCOL ARAUJO ROCHA 01624460631;2;4400.0;2200.0
262;28.884.739/0001-22;28.884.739/0001-22 - PATOS MANUTENCOES E SERVICOS EIRELI;2;730.0;365.0
263;28.915.430/0001-52;28.915.430/0001-52 - HIGOR SILVA CANEDO;8;20098.71;2512.33875
264;29.013.780/0001-96;29.013.780/0001-96 - VISA INDUSTRIA ATACADISTA LTDA;10;206343.0;20634.3
265;29.126.669/0001-06;29.126.669/0001-06 - TREZE DISTRIBUIDORA LTDA;4;4445.0;1111.25
266;29.889.808/0001-53;29.889.808/0001-53 - MOR COMERCIO DE MAQUINAS E VEICULOS LTDA;2;815000.0;407500.0
267;29.979.036/0001-40;29.979.036/0001-40 - INSTITUTO NACIONAL DO SEGURO SOCIAL;739;2819917.23;3815.8555209742894
268;2bc5e4a43d72765a08f11422c940cdf0cfc1419c2237a74b4f7b9b951aac51cf;***.784.976-** - MIRELLA APARECIDA RODRIGUES DA SILVA;1;80.86;80.86
269;2cc57bc6e4ed385a2e9bbca1ac4a880dc01fda2d819ff81cd333dc4028aadbbf;***.063.496-** - SUELI APARECIDA DE SANTANA RAMOS;3;287.51;95.83666666666666
270;2ccf634c0fe1abb72b7d4c3989fa4623f1eb47b332a374c0e5f448886acccf89;***.509.626-** - MARCOS JOSE SOUTO;33;3393.02;102.81878787878787
271;30.450.537/0001-14;30.450.537/0001-14 - ADVICE MEDICINA E ENGENHARIA DO TRABALHO LTDA;5;198542.51;39708.502
272;30.505.445/0001-94;30.505.445/0001-94 - ESPACO PET LAGOA FORMOSA LTDA;1;2392.4;2392.4
273;30.689.142/0001-79;30.689.142/0001-79 - MARTINS FERRAMENTAS E PECAS LTDA;1;350.0;350.0
274;30.712.200/0001-38;30.712.200/0001-38 - ECQ COMERCIO E MANUTENCAO HOSPITALAR LTDA;1;39600.0;39600.0
275;30.804.862/0001-38;30.804.862/0001-38 - M F DE S NETO COMERCIO E SERVICO;9;5750.0;638.8888888888889
276;31.007.635/0001-44;31.007.635/0001-44 - PAULA VERSIANI BORGES 03510796616;2;9314.3;4657.15
277;31.014.540/0001-58;31.014.540/0001-58 - YALLAH BRAZIL LTDA;3;4504.0;1501.3333333333333
278;31.039.675/0001-78;31.039.675/0001-78 - MARILIA SINALIZACAO VIARIA LTDA;2;7300.0;3650.0
279;31.358.817/0001-60;31.358.817/0001-60 - CARBOY SERVICOS & COMERCIO LTDA;1;2229.0;2229.0
280;31.486.195/0001-55;31.486.195/0001-55 - ALIANCA COMERCIO E DISTRIBUICAO LTDA;4;8404.5;2101.125
281;32.502.709/0001-81;32.502.709/0001-81 - LABORLIFE MEDICINA LABORATORIAL LTDA;2;127500.0;63750.0
282;32.602.300/0001-37;32.602.300/0001-37 - PARCELA EXPRESS SERVICOS DIGITAIS S A;8;796.38;99.5475
283;33.075.863/0001-87;33.075.863/0001-87 - CONSTRUTORA SOBERANA LTDA;4;247467.05;61866.7625
284;33df5f8cfbe81baadecb510e22ac1ddbe79f9abca5575859cd66e6f246c9914d;***.140.706-** - NORALDINO LUIS FERREIRA;2;7007.14;3503.57
285;34.026.911/0001-00;34.026.911/0001-00 - AMANDA A. DE ALMEIDA IMPLEMENTOS AGRICOLAS;1;11484.45;11484.45
286;34.028.316/0015-09;34.028.316/0015-09 - EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;4;48000.0;12000.0
287;34.090.354/0001-96;34.090.354/0001-96 - CASA E COISA LTDA;10;33333.0;3333.3
288;34.208.056/0001-58;34.208.056/0001-58 - ELISA MARTINS DA SILVA QUIRINO DOS SANTOS;1;6200.0;6200.0
289;34.241.759/0001-88;34.241.759/0001-88 - MINAS FORTE TERCEIRIZACAO E CONSERVACAO LTDA;1;15575.0;15575.0
290;34.250.070/0001-10;34.250.070/0001-10 - QUASAR DESENVOLVIMENTO DE SISTEMAS INTELIGENTES DE GESTAO LT;1;38800.0;38800.0
291;34.351.642/0001-57;34.351.642/0001-57 - ALPHAMED COMERCIO DE PRODUTOS HOSPITALARES LTDA;1;3931.2;3931.2
292;34.402.902/0001-76;34.402.902/0001-76 - INFO TECH COMERCIO E SERVICOS DE INFORMATICA LTDA;2;24900.0;12450.0
293;34.466.074/0001-30;34.466.074/0001-30 - MESSIAS NETO PROTESES EIRELI;4;89550.0;22387.5
294;34.479.102/0001-53;34.479.102/0001-53 - NK MATERIAIS HOSPITALARES LTDA;9;31994.0;3554.8888888888887
295;34.494.895/0001-80;34.494.895/0001-80 - DSCOM DISTRIBUIDOR LTDA;1;0.0;0.0
296;34.538.008/0001-28;34.538.008/0001-28 - VM PRE MOLDADOS E CONSTRUTORA LTDA;11;97049.4;8822.672727272728
297;34.733.705/0001-30;34.733.705/0001-30 - POR SOL ENERGIA SOLAR COMERCIO DE MAQUINAS EQUIPAMENTOS E LO;3;8450.7;2816.9
298;34.937.148/0001-79;34.937.148/0001-79 - HIDRO TERRA SOLUCOES AGRICOLAS LTDA;1;4628.0;4628.0
299;34.989.515/0001-88;34.989.515/0001-88 - NOSSA ESSENCIA PRODUCOES LTDA;1;80000.0;80000.0
300;342b82c865c9e87925a137c2ad39756e88e565ff73d00bf07e7d3b2385bf218a;***.174.956-** - SERGIO ANTONIO TEIXEIRA;1;260000.07;260000.07
301;35.820.448/0039-09;35.820.448/0039-09 - WHITE MARTINS GASES INDUSTRIAIS LTDA;3;176914.66999999998;58971.556666666664
302;35.988.926/0001-11;35.988.926/0001-11 - M CAMPOS DISTRIBUIDORA LTDA;4;18317.4;4579.35
303;36.181.473/0001-80;36.181.473/0001-80 - BIDDEN COMERCIAL LTDA.;2;4248.0;2124.0
304;36.321.643/0001-84;36.321.643/0001-84 - MARIA DA CONCEICAO GOMES ALVARES 43140815620;1;400.0;400.0
305;36.718.488/0001-34;36.718.488/0001-34 - SK DISTRIBUIDORA E COMERCIO DE LIVROS LTDA;2;39087.4;19543.7
306;36.976.621/0001-52;36.976.621/0001-52 - NG COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA LTDA;1;2617.0;2617.0
307;37.000.324/0001-30;37.000.324/0001-30 - LICITA RIO COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA;1;47600.0;47600.0
308;37.052.351/0001-56;37.052.351/0001-56 - RM CULTURAL LTDA;1;12000.0;12000.0
309;37.085.959/0001-87;37.085.959/0001-87 - MC SONDAGEM E FUNDACOES LTDA;1;1580.0;1580.0
310;37.232.761/0001-89;37.232.761/0001-89 - AMISTAD LOCACOES E EVENTOS LTDA;1;140000.0;140000.0
311;37.656.670/0001-70;37.656.670/0001-70 - MARCELO ANTONIO FERREIRA 05835799659;1;16800.0;16800.0
312;37.970.604/0001-70;37.970.604/0001-70 - C R VIEIRA PRODUTOS HOSPITALARES;1;166.74;166.74
313;374e8fa496f474f96c2c1eadfba8ca0a83014ede9ff85fb7b5ec63c56c81faae;***.546.676-** - OMAR TAVARES FERNANDES;54;4252.21;78.74462962962963
314;377e6592041c77ca450abab5d4b2f227aff5944063ae6e7198a4bd528731550e;***.973.166-** - LAURA CRISTIANE DE OLIVEIRA;9;11137.5;1237.5
315;38.085.093/0001-77;38.085.093/0001-77 - ERICA MARIA GERALDO FURLAN;27;69529.29;2575.1588888888887
316;38.238.817/0001-75;38.238.817/0001-75 - PAPIBRINK COMERCIO INDUSTRIA LTDA;1;16400.0;16400.0
317;38.348.250/0001-90;38.348.250/0001-90 - PETERSON JOSE BERNARDO;1;4400.0;4400.0
318;38.457.380/0001-60;38.457.380/0001-60 - SAUDE MOGI MEDICAMENTOS LTDA;2;752.0;376.0
319;38.640.264/0001-82;38.640.264/0001-82 - ELETROLAGO BRASIL LTDA;86;139622.0;1623.5116279069769
320;38f902c87ad490d96b17d527a3f8e55a0cd63987136de902172acec71b9e8852;***.140.891-** - ODETE FERREIRA DA SILVA CAMARGOS;2;7007.14;3503.57
321;39.518.890/0001-63;39.518.890/0001-63 - ZOOM COMERCIAL EIRELI;1;0.0;0.0
322;39.592.941/0001-05;39.592.941/0001-05 - BUSMASTER LOCADORA E DISTRIBUIDORA DE VEICULOS EIRELI;2;1580400.0;790200.0
323;3aa2e2f1ae793959959e5e4762eabc56ae44d64770396ceff159460735e8db38;***.872.446-** - ADAN CARLOS REZENDE RIBEIRO;56;6941.62;123.9575
324;3b0a91faf230458d6313784318ad15775f008bbc52c6bdde5b6752e19185c69f;***.873.126-** - VANDERLEI FRANCISCO DE LIMA;8;762.4;95.3
325;40.432.544/0001-47;40.432.544/0001-47 - CLARO S A;2;100.0;50.0
326;40.563.839/0001-52;40.563.839/0001-52 - SYLAS AMARAL DE OLIVEIRA 07561931689;73;52455.0;718.5616438356165
327;40.658.810/0001-54;40.658.810/0001-54 - CONSTRUTORA AZUL 30 LTDA;1;90000.0;90000.0
328;40.889.986/0001-17;40.889.986/0001-17 - E P M TRANSPORTES & LOGISTICA LTDA;3;0.0;0.0
329;40.925.153/0001-64;40.925.153/0001-64 - ADEIRTON DE SOUZA CATARINA JUNIOR;1;12239.74;12239.74
330;404d29d64c6035323d20d12ebc4e1d03ee3f599a1ac4ad1117636bb7aa8e7879;***.548.536-** - ANA MARIA CAIXETA OLIVEIRA;1;125.7;125.7
331;41.113.359/0001-52;41.113.359/0001-52 - DPNT COMERCIO E DISTRIBUICAO LTDA;1;0.0;0.0
332;41.389.018/0001-04;41.389.018/0001-04 - TDF NEGOCIOS AGROPECUARIOS LTDA;1;0.0;0.0
333;41.402.813/0001-95;41.402.813/0001-95 - EXATA MATERIAIS ELETRICOS LTDA;2;30450.0;15225.0
334;41.487.433/0001-09;41.487.433/0001-09 - ADELINA LUIZA BRAGA SILVA 48874671687;46;103706.58;2254.4908695652175
335;41.532.626/0001-26;41.532.626/0001-26 - MACHADO & ARAUJO EMPREENDIMENTOS IMOBILIARIOS LTDA;11;64374.37;5852.215454545455
336;41.738.568/0001-91;41.738.568/0001-91 - ALLCOPY LTDA;11;147741.98;13431.089090909092
337;41.776.201/0001-62;41.776.201/0001-62 - MINAS FORTE INDUSTRIA E COMERCIO DE PRODUTOS ELETROELETRONIC;1;6860.0;6860.0
338;41.804.972/0001-16;41.804.972/0001-16 - ESTRELA INFRAESTRUTURA LTDA;4;1835328.0;458832.0
339;41.852.525/0001-32;41.852.525/0001-32 - PINTANDO E BORDANDO COMERCIO LTDA;1;0.0;0.0
340;41.990.236/0001-08;41.990.236/0001-08 - RCMED DISTRIBUIDORA LTDA;1;0.0;0.0
341;4102339b4da73d24e985077a2901b7d5e300504e3ec3159a5aa80085f96f0dbd;***.538.316-** - THIAGO BRAS DE QUEIROZ ANDRADE;1;150.0;150.0
342;42.009.723/0001-00;42.009.723/0001-00 - URCA FRANCE AUTOMOVEIS LTDA;4;5560.58;1390.145
343;42.113.540/0001-21;42.113.540/0001-21 - WALDIR AVELINO MARTINS LTDA;4;28678.87;7169.7175
344;42.199.488/0001-78;42.199.488/0001-78 - REISPEL LTDA;1;1568.0;1568.0
345;42.516.875/0001-90;42.516.875/0001-90 - LILIAN BERNARDES MOSINHO SANTOS 07491273688;2;10519.7;5259.85
346;42.518.231/0001-31;42.518.231/0001-31 - BIANCO COMERCIO DE EQUIPAMENTOS LTDA;2;178525.0;89262.5
347;42.600.732/0001-62;42.600.732/0001-62 - VIRTUE COMERCIO LTDA;1;3900.0;3900.0
348;43.278.656/0001-83;43.278.656/0001-83 - R&J MERCANTIL LTDA;4;25458.0;6364.5
349;43.289.088/0001-16;43.289.088/0001-16 - START COMERCIO E DISTRIBUIDORA LTDA;3;2603.1;867.6999999999999
350;43.782.859/0001-02;43.782.859/0001-02 - FAST CLEAN DISTRIBUIDORA LTDA;16;63177.799999999996;3948.6124999999997
351;43.824.163/0001-00;43.824.163/0001-00 - CONSORCIO SOBERANA SOLO CONSTRUCOES;3;226550.75;75516.91666666667
352;430821522646c1b7f8f1f48d0d563bc1fa77e08ec1af341790d392facf9d2c1c;***.887.186-** - VANDA RODRIGUES FERREIRA;1;154.0;154.0
353;44.060.520/0001-65;44.060.520/0001-65 - GO ATACADISTA LTDA;1;19003.8;19003.8
354;44.124.760/0001-86;44.124.760/0001-86 - ESCOLA DE FUTEBOL CRAQUES DO FUTURO PATOS DE MINAS LTDA;7;33250.0;4750.0
355;44.222.010/0001-47;44.222.010/0001-47 - ZENITTI SOLUCOES E SERVICOS LTDA;1;31940.0;31940.0
356;44.223.526/0001-06;44.223.526/0001-06 - DISTRIBUIDORA AGUA BOA LTDA;5;73044.07;14608.814000000002
357;44.506.209/0001-05;44.506.209/0001-05 - ES LICITACOES REGIONAIS LTDA;1;293.8;293.8
358;44.603.028/0001-99;44.603.028/0001-99 - FAVORITA ATACADO E VAREJO LTDA;34;137578.15;4046.416176470588
359;44.922.087/0001-20;44.922.087/0001-20 - INVICTUS SOLUCOES INTEGRADAS LTDA;25;18275.3;731.012
360;44.933.822/0001-09;44.933.822/0001-09 - TECH HARD SOLUCOES EMPRESARIAIS LTDA;1;14196.0;14196.0
361;44f3ccd21ccbb34b111f539fdf03c289dd1ab1562a29b3c5f66cf9c0d9d13808;***.016.746-** - MAGDA BRAGA DOS SANTOS;2;7007.14;3503.57
362;45.043.648/0001-83;45.043.648/0001-83 - WEB DISTRIBUIDORA LTDA;1;0.0;0.0
363;45.082.619/0001-20;45.082.619/0001-20 - VANI TARCISO DE LIMA 49854046672;19;60200.0;3168.4210526315787
364;45.177.996/0001-43;45.177.996/0001-43 - MATOS E FERREIRA SERVICOS E LOCACOES LTDA;1;150.0;150.0
365;45.180.824/0001-29;45.180.824/0001-29 - JULIANA MARISE PERISSIN;1;8381.71;8381.71
366;45.329.312/0001-81;45.329.312/0001-81 - BT COMERCIO INTELIGENTE LTDA;4;42231.979999999996;10557.994999999999
367;45.438.636/0001-58;45.438.636/0001-58 - SOLVE COMERCIO E DISTRIBUICAO LTDA;2;129.0;64.5
368;45.638.899/0001-00;45.638.899/0001-00 - LUIZA CRISTINA RIBEIRO DE MELO 12895964688;1;6582.6;6582.6
369;45.685.588/0001-00;45.685.588/0001-00 - FIGUEROA GOMES COMERCIAL LTDA;88;1329705.52;15110.29
370;45.691.332/0001-06;45.691.332/0001-06 - ATIVVA DISTRIBUIDORA LTDA;1;0.0;0.0
371;45.701.654/0001-80;45.701.654/0001-80 - 1 OFICIO DE REGISTRO DE IMOVEIS DE PATOS DE MINAS;1;3632.78;3632.78
372;45.757.571/0001-03;45.757.571/0001-03 - BATUTA DISTRIBUIDORA LTDA;8;19836.46;2479.5575
373;45.769.285/0001-68;45.769.285/0001-68 - REDNOV FERRAMENTAS LTDA.;2;7262.77;3631.385
374;45.805.559/0001-27;45.805.559/0001-27 - PIRACAIA COMERCIO DE PRODUTOS ELETRO-ELETRONICOS LTDA;1;2990.0;2990.0
375;45.822.500/0001-47;45.822.500/0001-47 - ZOOM COMERCIAL SUDESTE LTDA;9;5267.7;585.3
376;45.903.651/0001-20;45.903.651/0001-20 - MARCUS PAULO SILVEIRA DOS REIS 11482665697;1;4000.0;4000.0
377;45f554ba9b1ff59d0934f39152b47dce20aff39f362a34edc5cde0d3cee7e934;***.677.616-** - CARLA MARIA DE LIMA MARRA;2;390.0;195.0
378;46.132.191/0001-46;46.132.191/0001-46 - DISTRIBUIDORA MEDCLLEAN LTDA;4;15329.08;3832.27
379;46.153.320/0001-82;46.153.320/0001-82 - STAR PRODUTOS E COMERCIO LTDA;1;9740.0;9740.0
380;461a121a982a932fff20910b00e51b72f892fcf22357c7a670b039ad60a21262;***.169.926-** - ROBSON CESAR DE OLIVEIRA;1;1477.5;1477.5
381;47.042.037/0001-46;47.042.037/0001-46 - WATUS CLEIGSON ALVES DA COSTA 08524326662;1;22000.0;22000.0
382;47.061.971/0001-05;47.061.971/0001-05 - RODOAGRO ENERGIA E SERVICOS LTDA;1;7950.0;7950.0
383;47.252.266/0001-95;47.252.266/0001-95 - ONELINE DISTRIBUIDORA E COMERCIO LTDA;2;12572.0;6286.0
384;47.260.734/0001-73;47.260.734/0001-73 - CAPITAL CONSULTORIA, ASSESSORIA E PROJETOS LTDA;2;28000.0;14000.0
385;47.335.960/0001-76;47.335.960/0001-76 - J & BITTA COMERCIO VAREJISTA LTDA;3;14430.0;4810.0
386;47.351.654/0001-23;47.351.654/0001-23 - MDI MECATRONICA SERVICE LTDA;3;5785.0;1928.3333333333333
387;47.358.557/0001-62;47.358.557/0001-62 - GSE COMERCIO E DISTRIBUIDORA LTDA;1;2988.0;2988.0
388;47.695.681/0001-13;47.695.681/0001-13 - JOSE MARTINS TRANSPORTE ESCOLAR LTDA;30;310207.95;10340.265000000001
389;47.726.099/0001-77;47.726.099/0001-77 - MAVI PRODUCOES LTDA;1;60000.0;60000.0
390;47752d320a38a14dc99a037f1ea3d4ad58cf79524177b616258340995bb62dc9;***.168.266-** - LUCIENE ANDRE DOS SANTOS;1;288.45;288.45
391;47de38fd356b1ae8d7dc64b5f49d274377ea782479441ecdce9acb8c479ca113;***.804.026-** - GEOVANNA LARA DIAS;5;384.08;76.816
392;4893a63209508b2f1dce41ef412fa382a52a18d4d25f97085b7757f85bfcd3d5;***.327.946-** - LOAMI FERREIRA SILVA MAGALHAES;1;442.21;442.21
393;49.152.848/0001-25;49.152.848/0001-25 - 49 152 848 HENRIQUE CARLOS SILVA;1;947.5;947.5
394;49.164.914/0001-87;49.164.914/0001-87 - AMBIENTALIZ CONTROLE DE PRAGAS E SERVICOS LTDA;1;5880.39;5880.39
395;49.228.617/0001-58;49.228.617/0001-58 - GABRIEL RESENDE FERREIRA;1;20000.0;20000.0
396;49.345.377/0001-71;49.345.377/0001-71 - EMPLAS MINEIRA LTDA;1;600.0;600.0
397;49.497.750/0001-00;49.497.750/0001-00 - 49 497 750 REGINALDO ESTEVAM SOARES;1;50000.0;50000.0
398;49.542.190/0001-68;49.542.190/0001-68 - LICITAPHARMA DISTRIBUIDORA DE PRODUTOS VETERINARIOS, HOSPITA;2;901.8499999999999;450.92499999999995
399;49.598.767/0001-53;49.598.767/0001-53 - PLANTETARIO ARTEMIS LTDA;1;10500.0;10500.0
400;49.618.856/0001-14;49.618.856/0001-14 - PARAPEL COMERCIO ATACADISTA LTDA;1;2464.0;2464.0
401;49.785.921/0001-04;49.785.921/0001-04 - 49.785.921 RONEY RAFAEL DE PAULA SOARES;1;12657.5;12657.5
402;49637a9482972aa8651f2f6c37b171c5f0086f2d830a1af91cad78f61b5c3d3f;***.204.146-** - GUILHERME LIMA PACHECO;10;35094.7;3509.47
403;4b0148010cb5ff3f285fc2c32d37508d320f242939637d1131cc055a8bc0be8b;***.694.926-** - ALBERTO COSTA DOS SANTOS;2;50.54;25.27
404;4b41b877ea7034f71cd9d50f2e52153091b3f8e1b1bea270f2e676026dd971d2;***.932.461-** - OFIR ROSA DE OLIVEIRA;1;166.77;166.77
405;4ba96041c47d24729fe89ee2715f54172746e9d81ac3339aca9c8ce5273c28bb;***.021.006-** - JUNIO CESAR VINHAL;5;2953.48;590.696
406;4c98ffbd4c467b1ae2d019a86457754df871bf513c92804d838d39e43d8492d2;***.393.066-** - DANIELA LUZIA DA SILVA;7;1997.7;285.3857142857143
407;4cb00594d9ced2b93547fc3380c0680268b0d18fa5912255d65c94c16be8a9e0;***.994.806-** - ANA LUCIA TEIXEIRA CUNHA;2;182.09;91.045
408;50.429.810/0001-36;50.429.810/0001-36 - SAPRA LANDAUER SERVICO DE ASSESSORIA E PROTECAO RADIOLOGICA;1;1536.0;1536.0
409;50c158a4c3686b6808c5f075da5374a500c4790a5b9b0c9d329849ec8bd94ff6;***.343.546-** - ELEUSA OLIVEIRA DA COSTA MOREIRA;2;7980.0;3990.0
410;514f5329a2e617810453d1380d62e5de20cc94f5da0ae568c41f4abd5018f36c;***.349.796-** - EDSON MACHADO DE ANDRADE;56;51625.72;921.8878571428571
411;530fba1af10514fa34cdf8819c250495ff3baa5be69c792a21ba3488d7d7241f;***.804.343-** - NATALIA ALVES DE ALMEIDA;1;288.45;288.45
412;5354469b4167ea1dbbd8ed20d6a45bf189c9b1f023043868bd65bfd2e9e05913;***.014.966-** - GERALDO CESAR CAIXETA;2;985.6099999999999;492.80499999999995
413;54.826.367/0004-30;54.826.367/0004-30 - MAQMOVEIS INDUSTRIA E COMERCIO DE MOVEIS LTDA.;1;102788.0;102788.0
414;55b7aa0d63fde095d35ef1a6a1b443c780b650ef30cacf0ed3e2c1957bb23ca0;***.588.616-** - WELLES RODRIGO DE LIMA;9;5197.24;577.4711111111111
415;565daf785bd9f814772a9281bd609cf0da2c17c1242280f9039085a4cc7a18ec;***.232.796-** - ANDERSON FRANCISCO MACHADO;1;350.0;350.0
416;568ff75d0222a5bebc316ccd34c96717ba6c42b99761f1032c702bbda0831492;***.721.986-** - GASPAR AUGUSTO MACHADO;1;1724.14;1724.14
417;572b57ce9846d34bf75414b0e62e440598767718a72a2bca79942048ff9e3de5;***.529.046-** - LUIS PAULO FERREIRA MACHADO;22;2018.24;91.73818181818181
418;57cebc0a3e3459662dd734429fc1cd1644fc5fccb2d82f8cf916e82adf1fe3ea;***.859.911-** - LUCIA HELENA PALHARES LIMA;6;1012.43;168.73833333333332
419;58091f49eef917916df231a92f102fb60b97a3a187467daf69fc4864ab44d7a1;***.844.276-** - SARAH MARIA DA SILVA;2;500.3;250.15
